Created Date,Cut Off At,Fakultas Text,Fakultas Tujuan Text,Id,Jenis Program Text,Jenjang,Jk,Nama Mhs,Negara Tujuan Text,Nim,Prodi Text,Tgl Mulai,Tgl Selesai,Tipe Text,Univ Tujuan Text,Verified
2023-06-04,2023-07-31 11:48:43.5926,Fakultas Psikologi,,15804,Exchange Program,S1,,Ulaa SUSANTO TOHADIM  ,Thailand,1331251119,PSIKOLOGI,2022-09-01,2022-09-14,PT,Mahidol University,
2017-08-16 10:35:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,9716,,S1,,Monisha Ardito Alam Nathaniel ,American Samoa,0330730313,ILMU HUKUM,2016-03-22,2016-04-08,PT,United Nations University,Ya
2019-03-22 14:27:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Universiti Teknologi Mara Negeri Sembilan,12266,,S1,,Fatimatuzzahro' Brilian Ghazwani  ,Malaysia,0330600816,KIMIA,2019-01-27,2019-02-03,PT,Universiti Teknologi Mara Negeri Sembilan,Ya
2021-11-03 13:51:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14833,Exchange Program,Profesi,,Nandini FATHI Ardianti  ,Switzerland,0431830520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2016-09-28 10:14:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,-,9362,,S1,,Thrixie ISMIWATI Rahma  ,Japan,0330850413,AKUNTANSI,2016-11-22,2016-11-24,PT,Higher Education Forum,Ya
2016-08-01 08:06:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,NUS Business School,9363,,S1,,Thrixie ISMIWATI Rahma  ,Singapore,0330850413,AKUNTANSI,2016-06-26,2016-07-01,PT,National University of Singapore,Ya
2022-11-14 14:18:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8648,Conference/Seminar Workshop,S1,,Yuna Zahria NH  ,Indonesia,0330520221,KEDOKTERAN GIGI,2022-08-24,2022-09-27,PT,Universitas Airlangga,Ya
2021-10-30 16:59:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Department of Shariah & Economics,15310,Exchange Program,S1,,Hosea Ghaluh   ,Malaysia,0330790420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Academy of Islamic Studies,Ya
2018-09-10 16:30:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11499,,S1,,Yenny FARID Andriyanti  ,Malaysia,0331840415,EKONOMI PEMBANGUNAN,2018-08-26,2018-09-01,PT,UTP Malaysia,Ya
2022-09-21 09:51:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,8831,Conference/Seminar Workshop,S3,,Syania I'zaaz   ,Singapore,0173170316,ILMU HUKUM,2022-09-01,2022-09-01,PT,National University of Singapore,Ya
2019-03-20 10:26:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Hokkaido University Japan,11578,,S1,,Rizqy Dimascahyo   ,Japan,0330450815,TEKNIK BIOMEDIS,2019-03-16,2019-03-16,PT,Hokkaido University,Ya
2022-12-06 14:27:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8620,Conference/Seminar Workshop,S1,,Doni  Natasha  GAYO,Indonesia,0330580219,KEDOKTERAN GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2021-10-25 11:10:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,School of Technology,14505,Conference/Seminar Workshop,S1,,Andarina Masfulatul BA'IS  ,India,0330440818,TEKNIK LINGKUNGAN,2021-04-11,2021-04-12,PT,"PDEU, Gandhinagar",Ya
2022-12-20 10:29:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,8074,Conference/Seminar Workshop,Spesialis,,RILMAN Fiska   ,"Korea, South",0963030118,ILMU PENYAKIT PARU,2022-11-17,2022-11-20,PT,The Asian Pacific Society of Respirology,Ya
2022-06-20 15:38:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Fakultas Hukum,8974,Exchange Program,S1,,Zakaria Fernanda Pragitara  ,Switzerland,0330990320,ILMU HUKUM,2022-09-16,2023-02-06,FT,University of Geneva,Ya
2022-09-21 10:41:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,8836,Conference/Seminar Workshop,S3,,Muh.Athfal Yogaswara   ,Singapore,0173270321,ILMU HUKUM,2022-09-01,2022-09-01,PT,National University of Singapore,Ya
2018-10-24 06:44:00.000,2023-07-31 11:48:43.5926,Fakultas Vokasi,Jepang,11430,,D3,,MARATUS LATIFA HANDINI  ,Japan,1131171515,AKUNTANSI,2018-01-29,2018-02-15,PT,Jepang,Ya
2017-08-16 12:23:00.000,2023-07-31 11:48:43.5926,Sekolah Pascasarjana,Instutute of Human Centered Engineering,10163,,S2,,Bilqis Nurfaidah Prasetya  ,Malaysia,0530030915,TEKNIK BIOMEDIS,2017-08-20,2017-10-10,PT,Universiti Teknologi Malaysia,Ya
2019-06-17 14:24:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,12302,,S1,,al Firdauzi Octaviany Salean ,Malaysia,0330110716,ILMU INFORMASI DAN PERPUSTAKAAN,2019-04-22,2019-04-24,PT,Universiti Malaya,Ya
2016-09-01 03:19:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,-,9298,,S1,,QUINDHIRA Ekaputri   ,"Korea, South",0330660713,ILMU KOMUNIKASI,2016-09-01,2016-12-20,FT,Chonnam National University,Ya
2016-11-03 10:45:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9299,,S1,,QUINDHIRA Ekaputri   ,"Korea, South",0330660713,ILMU KOMUNIKASI,2016-06-20,2016-08-30,PT,xxx,Ya
2016-08-26 07:59:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9300,,S1,,QUINDHIRA Ekaputri   ,"Korea, South",0330660713,ILMU KOMUNIKASI,2016-09-01,2016-12-30,FT,Chonnam National University,Ya
2019-06-16 23:18:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,12267,,S1,,Taufiq Fareasta   ,Japan,0331510116,KEDOKTERAN,2019-07-08,2019-08-02,PT,Oita University,Ya
2019-09-25 10:46:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,13182,,S1,,Titin Yozi Hadidah  ,Japan,0330520416,MANAJEMEN,2019-11-20,2019-11-23,PT,University of Tokyo,Ya
2021-11-03 15:11:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14947,Exchange Program,Profesi,,Murobbiyatul Farraba Al-aziz  ,Malaysia,0430850520,PENDIDIKAN PROFESI APOTEKER,2021-09-11,2021-09-11,PT,Fakultas Farmasi University Kebangsaan Malaysia,Ya
2021-11-03 12:30:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14948,Exchange Program,Profesi,,Murobbiyatul Farraba Al-aziz  ,Switzerland,0430850520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2021-11-03 15:09:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,14949,Exchange Program,Profesi,,Murobbiyatul Farraba Al-aziz  ,Malaysia,0430850520,PENDIDIKAN PROFESI APOTEKER,2021-09-03,2021-09-04,PT,Fakultas Farmasi University Kebangsaan Malaysia,Ya
2022-12-19 15:38:00.000,2023-07-31 11:48:43.5926,Fakultas Perikanan dan Kelautan,Faculty of Fisheries and Food Science,8245,Conference/Seminar Workshop,S1,,JESSICA Sandiasri SAPTANINGRUM  ,Malaysia,1330071420,AKUAKULTUR,2022-03-03,2022-03-03,PT,Universiti Malaysia Terengganu,Ya
2019-10-18 14:14:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12858,,S1,,Rendhar Ramadhia Prasetyoputri  ,Singapore,0331040417,MANAJEMEN,2019-10-21,2019-10-25,PT,National University of Singapore (NUS),Ya
2017-05-31 14:09:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,no data,9313,,S1,,Yuslina Kurniawan Gumilang  ,Czech Republic,0332230113,KEDOKTERAN,2017-01-20,2017-03-20,PT,no data,Ya
2019-04-11 09:59:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,12462,,S1,,William Dania   ,Taiwan,0330860315,ILMU HUKUM,2019-04-01,2019-08-31,FT,Taiwan Education Experience,Ya
2018-07-18 07:38:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,10583,,S1,,William Dania   ,Singapore,0330860315,ILMU HUKUM,2018-07-03,2018-07-08,PT,AFMAM,Ya
2019-03-12 17:21:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,-,11666,,S1,,William Dania   ,Taiwan,0330860315,ILMU HUKUM,2019-03-01,2019-07-01,FT,Asia University,Ya
2021-10-29 15:58:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,14207,Exchange Program,S1,,Anindita AFIFUDDIN Paramananda  ,Malaysia,0330700420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2022-12-16 22:33:00.000,2023-07-31 11:48:43.5926,Sekolah Ilmu Kesehatan dan Ilmu Alam,-,8233,Conference/Seminar Workshop,S1,,Hadit Vidyazti   ,Malaysia,1350251019,KESEHATAN MASYARAKAT (K.BANYUWANGI),2022-06-07,2022-06-08,PT,Universiti Malaysia Sarawak,Ya
2019-06-14 10:07:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,LAW,11933,,S1,,Zati Nujum   ,"Korea, South",0331270317,ILMU HUKUM,2019-07-22,2019-08-09,PT,Inha University,Ya
2019-06-14 14:27:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,"3rd International Conference on Social Sciences, Humanities, and Technology",12403,,S2,,Ananda Sawal   ,Malaysia,1530191116,PSIKOLOGI PROFESI,2019-01-26,2019-01-27,PT,Global Academic Excellence,Ya
2019-07-09 14:30:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,Developing Culture on Creative Collaboration and Performing Arts,12694,,S1,,Neina Artha Sastra  ,Malaysia,1331701117,PSIKOLOGI,2019-07-21,2019-07-24,PT,Indonesian Student Cultural and Educational Foundation,Ya
2021-10-07 13:59:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xx,14735,Exchange Program,S1,,Fajar Adinda Ardianto  ,Poland,0330300718,ILMU KOMUNIKASI,2021-09-20,2022-02-19,FT,"Opole, Polandia",Ya
2019-01-26 16:29:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11140,,S1,,Ellisia Mutiarabia Rizkia  ,Malaysia,0331390417,EKONOMI ISLAM,2018-11-19,2018-11-23,PT,Universiti Utara Malaysia,Ya
2019-10-14 15:47:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12758,,S1,,Frisma  Farosy  ,Malaysia,0331510417,AKUNTANSI,2019-10-23,2019-10-27,PT,Universiti Tunku Abdul Rahman,Ya
2019-01-26 12:50:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11110,,S1,,Frisma  Farosy  ,Thailand,0331510417,AKUNTANSI,2018-10-16,2018-10-19,PT,Chulalongkorn University,Ya
2022-12-06 15:17:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Fakultas Kedokteran Gigi,8604,Conference/Seminar Workshop,S1,,Anjani Hidayatul Haykal Bilah ,Indonesia,0330540219,KEDOKTERAN GIGI,2022-09-30,2022-10-02,PT,Universitas Airlangga,Ya
2019-10-04 14:44:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,ekonomi,12740,,S1,,Shifa Tjokroaminoto Suhandoko  ,Taiwan,0332720417,MANAJEMEN,2019-10-12,2019-10-18,PT,Chinese Culture University,Ya
2022-10-11 09:46:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,8493,Participation in Consortium,S1,,MANGGI Pradhana Arif  ,Japan,0330430621,KEDOKTERAN HEWAN,2022-09-15,2022-09-16,PT,Yamaguchi University,Ya
2017-08-16 10:51:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,International College (Establishment Project),10201,,S1,,CLARISSA Hayuningtiyas   ,Thailand,1230161215,BAHASA DAN SASTRA INGGRIS,2017-01-10,2017-05-17,FT,Prince of Songkla University,Ya
2017-08-16 10:08:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,The Scholarship Awards for Bachelor Degree - Thailand's Education Hub for the ASEAN+6 Countries (THE-ACE),10202,,S1,,CLARISSA Hayuningtiyas   ,Thailand,1230161215,BAHASA DAN SASTRA INGGRIS,2017-01-04,2017-05-23,FT,Prince of Songkla University,Ya
2019-03-12 17:47:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,11178,,S2,,Alifatul Masyitah   ,Taiwan,1530031217,ILMU LINGUISTIK,2019-02-01,2020-01-01,FT,Asia University,Ya
2019-03-29 09:06:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,College of Humanities and Social Sciences,12071,,S2,,Alifatul Masyitah   ,Taiwan,1530031217,ILMU LINGUISTIK,2019-02-13,2019-06-30,FT,Asia University,Ya
2022-09-21 17:39:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,"Chonnam National University, Korea Selatan",8858,Exchange Program,S1,,Vita Keyla Cantona  ,"Korea, South",0330180720,ILMU HUBUNGAN INTERNASIONAL,2022-08-27,2022-12-21,FT,Chonnam National University,Ya
2018-05-16 04:57:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,10811,,S1,,Alviano Justitio   ,Thailand,0330970116,KEDOKTERAN,2018-03-16,2018-03-18,PT,Mahidol University,Ya
2019-03-21 10:55:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12219,,S1,,Alviano Justitio   ,Thailand,0330970116,KEDOKTERAN,2019-03-15,2019-03-18,PT,Mahidol University,Ya
2017-08-18 14:26:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,the 3rd Asian Undergraduate Summit 2017,10199,,S1,,Fanisa Hasoloan AMARA  ,Singapore,1331561215,BAHASA DAN SASTRA INGGRIS,2017-06-28,2017-07-03,PT,National University of Singapore,Ya
2021-11-03 11:46:00.000,2023-07-31 11:48:43.5926,Fakultas Farmasi,Farmasi,15020,Exchange Program,Profesi,,Lafidan Kartiningsih Pancaningwulan Ishaqi ,Switzerland,0430510520,PENDIDIKAN PROFESI APOTEKER,2021-04-28,2021-04-28,PT,World Health Organization (WHO),Ya
2019-07-09 14:01:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,Division of International Affairs,13176,,S1,,Leny SALIKHA  AMRULLAH ,"Korea, South",1330261116,PSIKOLOGI,2019-07-22,2019-08-09,PT,Inha University,Ya
2016-09-01 02:17:00.000,2023-07-31 11:48:43.5926,Fakultas Psikologi,-,9551,,S1,,Evelin Fithriyah S  ,Estonia,1110451111,PSIKOLOGI,2015-04-19,2015-04-29,PT,-,Ya
2020-02-04 10:33:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,MSU,13927,Exchange Program,S1,,Raufina Taruna Aron Hendrarto ,Malaysia,1330341016,GIZI,2019-06-24,2019-09-18,PT,MSU,Ya
2020-01-30 13:51:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,malaysia,13958,Exchange Program,S1,,FINA Ulil Zakiyya  ,Malaysia,1230481014,KESEHATAN MASYARAKAT,2019-04-11,2019-04-12,PT,Universiti Teknologi Malaysia,Ya
2020-01-30 13:19:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Asia University Taiwan,13358,Exchange Program,S2,,AXEL HUSNUL  Nasution ,Taiwan,1530201019,KESEHATAN DAN KESELAMATAN KERJA,2019-10-21,2019-11-02,PT,Asia University Taiwan,Ya
2019-01-26 15:31:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,11338,,S1,,Barika Indria DANAR Rahayu ,Malaysia,0332300416,AKUNTANSI,2018-10-16,2018-10-19,PT,Universiti Kuala Lumpur Malaysia,Ya
2021-03-26 12:24:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,Veterinary Medicine,14588,Conference/Seminar Workshop,S1,,Risang Aprilia Zuhrotun Binti ,Malaysia,0331090618,KEDOKTERAN HEWAN,2021-02-27,2021-02-27,PT,Unilink Society and Insitut.id ONTV,Ya
2019-12-20 15:03:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,13861,Conference/Seminar Workshop,S1,, Ridhani Adyani  ,Thailand,1330741216,ILMU SEJARAH,2019-11-10,2019-10-14,PT,Prince of Songkla University,Ya
2019-06-17 19:38:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,-,12123,,S1,, Ridhani Adyani  ,"Korea, South",1330741216,ILMU SEJARAH,2019-03-30,2019-03-31,PT,-,Ya
2019-03-20 11:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12350,,S1,,Rafida Tyas   ,Taiwan,0331090115,KEDOKTERAN,2019-01-01,2019-01-31,PT,Kaohsiung Medical University,Ya
2017-08-16 15:06:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,the 3rd International Choral Competition Ave Verum 2017,9610,,S1,,NAJZLA Bin Nuramalia  ,Austria,0331370413,MANAJEMEN,2017-06-15,2017-06-29,PT,the 3rd International Choral Competition Ave Verum 2017,Ya
2017-08-16 15:09:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,the 3rd International Choral Competition Ave Verum 2017,10240,,Profesi,,Robiatul Shaviola Aristya  ,Austria,0431410216,PENDIDIKAN PROFESI DOKTER GIGI,2017-06-15,2017-06-29,PT,the 3rd International Choral Competition Ave Verum 2017,Ya
2019-10-10 11:07:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,veterinary medicine,12852,,S1,,Maslachatun Basnawi Onawa  ,Thailand,0330970617,KEDOKTERAN HEWAN,2019-11-12,2019-11-14,PT,Prince of Songkla University,Ya
2022-10-19 09:01:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Hewan,kedokteran hewan,8510,Conference/Seminar Workshop,S2,,Maslachatun Basnawi Onawa  ,Thailand,0530010621,BIOLOGI REPRODUKSI,2022-07-01,2022-07-03,PT,Khon Kaen University,Ya
2021-09-14 10:19:00.000,2023-07-31 11:48:43.5926,Sekolah Pascasarjana,M. Narikbayev Kazguu University,14173,Conference/Seminar Workshop,S2,,Febriano  Firmansah  ,Kazakhstan,0530010919,MANAJEMEN BENCANA,2021-07-01,2021-07-15,PT,Kazguu University,Ya
2022-09-21 10:52:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,8834,Conference/Seminar Workshop,S2,,CATHERIN Kholil   ,Singapore,0530580321,KENOTARIATAN,2022-09-01,2022-09-01,PT,National University of Singapore,Ya
2021-07-07 15:15:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Faculty of Economic and Management,14492,Exchange Program,S1,,ARDYANISA Sulistiawati Ishamuddin  ,Malaysia,0330260419,AKUNTANSI,2021-10-11,2022-02-27,FT,Universiti Kebangsaan Malaysia (UKM),Ya
2023-03-20 15:08:00.000,2023-07-31 11:48:43.5926,Fakultas Hukum,Faculty of Law,7857,Competition,S1,, Sayyidati   ,Netherlands,0332060321,ILMU HUKUM,2023-06-02,2023-06-09,PT,Leiden University,
2021-12-30 00:18:00.000,2023-07-31 11:48:43.5926,Fakultas Teknologi Maju dan Multidisiplin,-,15165,Conference/Seminar Workshop,S1,,Kastury Hardjanto  Hafiz ,Malaysia,1330781620,TEKNIK ELEKTRO,2021-12-30,2021-12-30,PT,Universiti Teknologi Malaysia,Ya
2020-03-10 14:54:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,malaysia,13746,Exchange Program,S1,,Erike Stella   ,Malaysia,1331221017,KESEHATAN MASYARAKAT,2020-04-08,2020-04-14,PT,Universiti Teknologi Malaysia,Ya
2016-09-01 04:15:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,-,9327,,S1,,Nurma Sabekti Harris  ,Singapore,0332940413,MANAJEMEN,2016-07-10,2016-07-17,PT,National University of Singapore,Ya
2017-08-16 10:26:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,College of Cross-Cultural and Multidisciplinary Studies,9764,,S1,,Mohammad WIDYADHANA   ,Japan,1331551213,BAHASA DAN SASTRA INGGRIS,2017-07-25,2017-08-03,PT,Kumamoto University,Ya
2017-08-18 18:00:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Budaya,Summer Program 2017 at Kumamoto University,9765,,S1,,Mohammad WIDYADHANA   ,Japan,1331551213,BAHASA DAN SASTRA INGGRIS,2017-07-23,2017-08-03,PT,Kumamoto University,Ya
2020-12-22 15:32:00.000,2023-07-31 11:48:43.5926,Fakultas Teknologi Maju dan Multidisiplin,Fakultas Teknologi Maju dan Multidisiplin,13303,Short Program,S1,,Evan Madiyaning Hasib  ,Malaysia,1330601620,TEKNIK ELEKTRO,2020-10-15,2020-10-27,PT,ATU Net,Ya
2016-05-04 15:26:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,BBA,9436,,S1,,Monixca Pramata AKHMAD  ,China,0320510712,ILMU POLITIK,2015-08-01,2016-01-31,FT,Siam University,Ya
2016-11-01 15:42:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,xxx,9277,,S1,,Nurisma Alicia  Aji ,"Korea, South",0330850713,ILMU HUBUNGAN INTERNASIONAL,2016-08-19,2016-08-26,PT,xxx,Ya
2016-09-01 04:18:00.000,2023-07-31 11:48:43.5926,Fakultas Ilmu Sosial dan Ilmu Politik,-,9278,,S1,,Nurisma Alicia  Aji ,Singapore,0330850713,ILMU HUBUNGAN INTERNASIONAL,2016-07-10,2016-07-17,PT,National University of Singapore,Ya
2019-06-16 23:47:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Departemen Orthopaedi,12409,,Spesialis,,GARFIDHEA Chrisantya Kholifa  ,Japan,0263080114,ORTHOPAEDI DAN TRAUMATOLOGI,2019-01-14,2019-04-12,PT,Hiroshima University,Ya
2019-07-10 14:15:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Orthopaedi,13201,,Spesialis,,GARFIDHEA Chrisantya Kholifa  ,Japan,0263080114,ORTHOPAEDI DAN TRAUMATOLOGI,2019-01-14,2019-04-12,PT,Hiroshima University,Ya
2019-06-15 14:42:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Ekonomi,12203,,S1,,Monica Swatika Sajidah  ,Malaysia,0331340416,EKONOMI PEMBANGUNAN,2019-06-24,2019-06-29,PT,Universiti Teknologi MARA (UiTM),Ya
2019-07-09 18:45:00.000,2023-07-31 11:48:43.5926,Fakultas Sains dan Teknologi,Faculty of Science,13191,,S1,,Zaga Suhardin Andinyudina  ,Thailand,0330090816,SISTEM INFORMASI,2019-06-15,2019-06-20,PT,Princess of Naradhiwas University,Ya
2019-03-20 15:41:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12289,,S1,,Boby Fanani   ,Thailand,0330280116,KEDOKTERAN,2019-01-01,2019-01-31,PT,Mahidol University,Ya
2017-05-31 14:18:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,no data,9311,,S1,,Subhan  Alfaraby  ,Spain,0332160113,KEDOKTERAN,2017-01-21,2017-02-26,PT,no data,Ya
2017-05-31 14:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,no data,9387,,S1,,Himmatul `ISHMAH   ,Hungary,0331250113,KEDOKTERAN,2017-01-26,2017-02-28,PT,no data,Ya
2019-07-12 09:13:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,faculty of Medicine,12571,,S2,,Delia Yuliastuti Berlyanta  ,Malaysia,1530381018,ADMINISTRASI DAN KEBIJAKAN KESEHATAN,2019-04-07,2019-04-12,PT,University of Malaya,Ya
2019-12-17 16:37:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,kedokteran,13840,Exchange Program,S1,,Yudhiakuari Naomi Sihotang  ,Poland,0332210116,KEDOKTERAN,2019-12-01,2019-12-30,PT,Jagiellonian University,Ya
2019-03-20 15:11:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12098,,S1,,Yudhiakuari Naomi Sihotang  ,Thailand,0332210116,KEDOKTERAN,2019-01-01,2019-01-31,PT,Mahidol University,Ya
2017-10-31 12:13:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran Gigi,Faculty Of Dentistry,10079,,S1,,Shahzad HUI   ,Thailand,0331480215,KEDOKTERAN GIGI,2017-02-20,2017-02-24,PT,Mahidol University,Ya
2021-11-24 15:47:00.000,2023-07-31 11:48:43.5926,Fakultas Ekonomi dan Bisnis,Academy of Islamic Studies,15266,Exchange Program,S1,,Mahfyra Kharismazahra   ,Malaysia,0330350420,EKONOMI ISLAM,2021-10-01,2021-10-31,PT,Universiti Malaya,Ya
2022-04-01 16:26:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,universitas teknologi mara,15655,Conference/Seminar Workshop,S1,,Jeremia SHAFA Setyawan  ,Malaysia,1330051016,KESEHATAN MASYARAKAT,2021-05-25,2021-05-25,PT,Universiti Teknologi MARA (UiTM),Ya
2018-06-26 03:56:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,10664,,S1,,Gilbrania Murtiati Mulia  ,Thailand,0331780115,KEDOKTERAN,2018-07-09,2018-08-03,PT,Mahidol University,Ya
2020-03-10 14:27:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,Bangkok,13736,Exchange Program,S1,,ISQI Oktafiani   ,Thailand,1331181017,KESEHATAN MASYARAKAT,2020-02-20,2020-02-23,PT,Bangkok University,Ya
2021-03-25 12:15:00.000,2023-07-31 11:48:43.5926,Fakultas Kesehatan Masyarakat,SAUDARA SATU NEGARA,13737,Conference/Seminar Workshop,S1,,ISQI Oktafiani   ,Thailand,1331181017,KESEHATAN MASYARAKAT,2020-03-01,2020-03-01,PT,SAUDARA SATU NEGARA,Ya
2019-03-20 14:07:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,12390,,S1,,AHLA Auliana Sinta Hidayat ,Taiwan,0332130115,KEDOKTERAN,2019-01-01,2019-01-31,PT,Kaohsiung Medical University,Ya
2019-06-14 12:27:00.000,2023-07-31 11:48:43.5926,Fakultas Keperawatan,Faculty of nursing,11922,,S1,,Ryval Gina Hannan  ,Thailand,1330951317,KEPERAWATAN,2019-07-01,2019-07-12,PT,Naresuan University,Ya
2018-05-15 15:02:00.000,2023-07-31 11:48:43.5926,Fakultas Kedokteran,Kedokteran,10892,,S1,,Sitti Pradhana Anindya  ,Spain,0332180116,KEDOKTERAN,2018-02-01,2018-02-28,PT,,Ya
